"last.name","first.name","state","district","party","gender","nameid","icpsr.id","missingVotes","idealPoint","lo","up","label"
"McDermott","Jim","WA","7","D","M","M000404","15616",31,-1.48900146038976,-1.74516709370625,-1.27248056342776,"McDermott (D WA-7)"
"McGovern","Jim","MA","3","D","M","M000312","29729",5,-1.6267894855764,-1.88968543854026,-1.36370698991953,"McGovern (D MA-3)"
"McHenry","Patrick","NC","10","R","M","M001156","20522",15,1.33263791975477,1.12825756030422,1.5197381243214,"McHenry (R NC-10)"
"McIntyre","Mike","NC","7","D","M","M000485","29746",24,-0.261781911051515,-0.354859386658548,-0.170768516650322,"McIntyre (D NC-7)"
"McKeon","Howard","CA","25","R","M","M000508","29315",8,0.708400149314761,0.591681053777735,0.835076926590663,"McKeon (R CA-25)"
"McKinley","David","WV","1","R","M","M001180",NA,13,0.50284807997771,0.373404319425708,0.603035057566886,"McKinley (R WV-1)"
"McMorris Rodgers","Cathy","WA","5","R","F","M001159","20535",18,0.845487464374578,0.709118996945256,0.975067652520765,"McMorris Rodgers (R WA-5)"
"McNerney","Jerry","CA","11","D","M","M001166","20702",9,-0.948909361333805,-1.09321619944503,-0.801315915879629,"McNerney (D CA-11)"
"Meehan","Pat","PA","7","R","M","M001181",NA,7,0.35274728262702,0.246106848859699,0.455119394372621,"Meehan (R PA-7)"
"Meeks","Gregory","NY","6","D","M","M001137","29776",79,-1.09267215817467,-1.27206320260676,-0.931019588685667,"Meeks (D NY-6)"
"Mica","John","FL","7","R","M","M000689","29331",6,0.962315310621387,0.81710278467915,1.10014656947496,"Mica (R FL-7)"
"Michaud","Michael","ME","2","D","M","M001149","20328",8,-0.77457178635901,-0.906583908574219,-0.654082772032535,"Michaud (D ME-2)"
"Miller","George","CA","7","D","M","M000725","14256",24,-1.34617885327628,-1.55080826918136,-1.14270041616698,"Miller (D CA-7)"
"Miller","Brad","NC","13","D","M","M001154","20341",10,-0.948190229639889,-1.08944060623987,-0.809605516932599,"Miller (D NC-13)"
"Miller","Gary","CA","42","R","M","M001139","29905",16,1.18638557604257,1.00626047814649,1.34569075410673,"Miller (R CA-42)"
"Miller","Jeff","FL","1","R","M","M001144","20110",6,1.26932802231992,1.0850502408861,1.4643516181156,"Miller (R FL-1)"
"Miller","Candice","MI","10","R","F","M001150","20331",4,0.667447380027239,0.545644841440735,0.783664082060471,"Miller (R MI-10)"
"Moore","Gwen","WI","4","D","F","M001160","20537",35,-1.40043859151113,-1.62868165431869,-1.18597516110458,"Moore (D WI-4)"
"Moran","James","VA","8","D","M","M000933","15826",23,-1.11634696832523,-1.27990748146683,-0.947249279460861,"Moran (D VA-8)"
"Mulvaney","Mick","SC","5","R","M","M001182",NA,11,1.15956411738216,0.994723847461475,1.31559750177908,"Mulvaney (R SC-5)"
"Murphy","Christopher","CT","5","D","M","M001169","20707",11,-0.842071433051841,-0.973937409209344,-0.710335860164291,"Murphy (D CT-5)"
"Murphy","Tim","PA","18","R","M","M001151","20346",9,0.648966325709647,0.523591601689249,0.762604638807601,"Murphy (R PA-18)"
"Myrick","Sue","NC","9","R","F","M001134","29549",48,0.931249242962727,0.781335138432358,1.07025336376615,"Myrick (R NC-9)"
"Nadler","Jerrold","NY","8","D","M","N000002","29377",31,-1.60692415148428,-1.86561043473051,-1.35331011538719,"Nadler (D NY-8)"
"Napolitano","Grace","CA","38","D","F","N000179","29903",27,-1.61462062541138,-1.89435810763854,-1.36431598470199,"Napolitano (D CA-38)"
"Neal","Richard","MA","2","D","M","N000015","15618",67,-1.42255028704648,-1.65101989816198,-1.21346936412341,"Neal (D MA-2)"
"Neugebauer","Randy","TX","19","R","M","N000182","20353",11,1.25168930174109,1.06214551529852,1.43217911228501,"Neugebauer (R TX-19)"
"Noem","Kristi","SD","1","R","F","N000184",NA,7,0.67925647302436,0.551661788083604,0.798479545734614,"Noem (R SD-1)"
"Nugent","Richard","FL","5","R","M","N000185",NA,9,0.970294756724044,0.823547181509568,1.11640483000311,"Nugent (R FL-5)"
"Nunes","Devin","CA","21","R","M","N000181","20307",13,1.00219497661638,0.858279429363628,1.14508623519759,"Nunes (R CA-21)"
"Nunnelee","Alan","MS","1","R","M","N000186",NA,17,0.828793361866379,0.691853171905107,0.957736459039976,"Nunnelee (R MS-1)"
"Olson","Pete","TX","22","R","M","O000168",NA,9,0.844558516469139,0.712767902173343,0.978142253235656,"Olson (R TX-22)"
"Olver","John","MA","1","D","M","O000085","15844",97,-1.66175790888557,-1.94581749584525,-1.38316509238393,"Olver (D MA-1)"
"Owens","Bill","NY","23","D","M","O000169",NA,15,-0.330045019951794,-0.425615252318101,-0.235120731635044,"Owens (D NY-23)"
"Palazzo","Steven","MS","4","R","M","P000601",NA,10,0.795003850742165,0.666900230926432,0.921223642434061,"Palazzo (R MS-4)"
"Pallone","Frank","NJ","6","D","M","P000034","15619",6,-1.67369771451092,-1.95522632615723,-1.43155086249545,"Pallone (D NJ-6)"
"Pascrell Jr.","Bill","NJ","8","D","M","P000096","29741",23,-0.978969014038443,-1.12724065561797,-0.830138588251933,"Pascrell Jr. (D NJ-8)"
"Pastor","Ed","AZ","4","D","M","P000099","15846",16,-0.89682966769212,-1.0300666320326,-0.759279636297021,"Pastor (D AZ-4)"
"Paul","Ron","TX","14","R","M","P000583","14290",104,0.532906623446468,0.419850934632483,0.641191382994928,"Paul (R TX-14)"
"Paulsen","Erik","MN","3","R","M","P000594",NA,16,0.678164529130796,0.555030488429565,0.795868346984289,"Paulsen (R MN-3)"
"Payne","Donald","NJ","10","D","M","P000149","15622",73,-1.63547577461952,-1.90637093837749,-1.38893648965525,"Payne (D NJ-10)"
"Pearce","Steve","NM","2","R","M","P000588","20337",23,0.955547485611954,0.813882685830523,1.09658078663439,"Pearce (R NM-2)"
"Pelosi","Nancy","CA","8","D","F","P000197","15447",61,-1.37234125365295,-1.59143633703557,-1.14954577910547,"Pelosi (D CA-8)"
"Pence","Mike","IN","6","R","M","P000587","20117",24,1.30653069068421,1.10490107968741,1.48803646183071,"Pence (R IN-6)"
"Perlmutter","Ed","CO","7","D","M","P000593","20705",17,-0.669538301254392,-0.789646183293334,-0.562257607194697,"Perlmutter (D CO-7)"
"Peters","Gary","MI","9","D","M","P000595",NA,49,-0.617119078349088,-0.726497928828787,-0.506388227621557,"Peters (D MI-9)"
"Peterson","Collin","MN","7","D","M","P000258","15830",9,-0.134483006108892,-0.23135837545768,-0.0500334441494643,"Peterson (D MN-7)"
"Petri","Tom","WI","6","R","M","P000265","14675",7,0.678734419843553,0.555123277227136,0.792448949168701,"Petri (R WI-6)"
"Pingree","Chellie","ME","1","D","F","P000597",NA,38,-1.25432454193214,-1.46182934029426,-1.07413197127733,"Pingree (D ME-1)"
"Pitts","Joe","PA","16","R","M","P000373","29752",8,0.978562453310656,0.843736350080171,1.11967879947356,"Pitts (R PA-16)"
"Platts","Todd","PA","19","R","M","P000585","20135",12,0.401337556394317,0.28966299517816,0.503104601840442,"Platts (R PA-19)"
"Poe","Ted","TX","2","R","M","P000592","20528",13,0.968203065567516,0.818840611662551,1.10623959177386,"Poe (R TX-2)"
"Polis","Jared","CO","2","D","M","P000598",NA,20,-0.902399645144128,-1.0321470730354,-0.760791368712618,"Polis (D CO-2)"
"Pompeo","Mike","KS","4","R","M","P000602",NA,10,1.44297402863322,1.21990154524756,1.67096589084809,"Pompeo (R KS-4)"
"Posey","Bill","FL","15","R","M","P000599",NA,10,0.825965183976244,0.691970031499583,0.952489212557092,"Posey (R FL-15)"
"Price","David","NC","4","D","M","P000523","15437",7,-1.17506436272077,-1.35083225542629,-0.993610520958107,"Price (D NC-4)"
"Price","Tom","GA","6","R","M","P000591","20505",7,1.29382557824778,1.10168044207949,1.47856573422558,"Price (R GA-6)"
"Quayle","Ben","AZ","3","R","M","Q000024",NA,65,1.25331731461014,1.0546204863585,1.4322587918052,"Quayle (R AZ-3)"
"Quigley","Mike","IL","5","D","M","Q000023",NA,14,-0.897177218793688,-1.03356097513896,-0.764944379155924,"Quigley (D IL-5)"
"Rahall II","Nick","WV","3","D","M","R000011","14448",7,-0.402860772311011,-0.506053681899462,-0.310384245634452,"Rahall II (D WV-3)"
"Rangel","Charles","NY","15","D","M","R000053","13035",91,-1.35902642082461,-1.56438433421662,-1.15794982289448,"Rangel (D NY-15)"
"Reed","Tom","NY","29","R","M","R000585",NA,14,0.62087590574793,0.496915838028667,0.734556268527104,"Reed (R NY-29)"
"Rehberg","Denny","MT","1","R","M","R000571","20125",8,0.606906158400794,0.488158955051861,0.723619305163484,"Rehberg (R MT-1)"
"Reichert","Dave","WA","8","R","M","R000578","20536",35,0.236015930046585,0.136074123262616,0.329388773595683,"Reichert (R WA-8)"
"Renacci","Jim","OH","16","R","M","R000586",NA,5,0.731918745615799,0.597414894906255,0.847833745580573,"Renacci (R OH-16)"
"Reyes","Silvestre","TX","16","D","M","R000170","29764",22,-0.701156990244578,-0.815588947068951,-0.575148070824985,"Reyes (D TX-16)"
"Ribble","Reid","WI","8","R","M","R000587",NA,23,0.985997490355786,0.838331101885571,1.1241473977663,"Ribble (R WI-8)"
"Richardson","Laura","CA","37","D","F","R000581","20572",20,-0.767220506624374,-0.888286058675719,-0.644207592559941,"Richardson (D CA-37)"
"Richmond","Cedric","LA","2","D","M","R000588",NA,20,-0.827581085541503,-0.955370854805246,-0.698613545947291,"Richmond (D LA-2)"
"Rigell","Scott","VA","2","R","M","R000589",NA,6,0.697171093756956,0.570434933902632,0.813694696345093,"Rigell (R VA-2)"
"Rivera","David","FL","25","R","M","R000590",NA,5,0.560511297375017,0.43947141797227,0.670585425845594,"Rivera (R FL-25)"
"Roby","Martha","AL","2","R","F","R000591",NA,6,0.721015862309057,0.588905134828972,0.842032397902413,"Roby (R AL-2)"
"Roe","Phil","TN","1","R","M","R000582",NA,8,0.885243798835554,0.744031026611621,1.01209903487741,"Roe (R TN-1)"
"Rogers","Mike","AL","3","R","M","R000575","20301",11,0.62284960596387,0.504323025511043,0.745135263353068,"Rogers (R AL-3)"
"Rogers","Harold","KY","5","R","M","R000395","14854",9,0.647454522615828,0.527044127164763,0.770517657587568,"Rogers (R KY-5)"
"Rogers","Mike","MI","8","R","M","R000572","20120",14,0.801165971837242,0.671582819151193,0.934134253368258,"Rogers (R MI-8)"
"Rohrabacher","Dana","CA","46","R","M","R000409","15624",21,0.865971327237413,0.732999090404515,0.982899217784769,"Rohrabacher (R CA-46)"
"Rokita","Todd","IN","4","R","M","R000592",NA,62,1.14128884579966,0.97598183989718,1.32334747110659,"Rokita (R IN-4)"
"Rooney","Tom","FL","16","R","M","R000583",NA,9,0.906657258344844,0.77552386291035,1.04989600437431,"Rooney (R FL-16)"
"Ros-Lehtinen","Ileana","FL","18","R","F","R000435","15637",15,0.398011208757336,0.28300271882985,0.500277211221286,"Ros-Lehtinen (R FL-18)"
"Roskam","Peter","IL","6","R","M","R000580","20715",19,0.810846600972277,0.682932337863981,0.92877894344701,"Roskam (R IL-6)"
"Ross","Mike","AR","4","D","M","R000573","20102",14,-0.107380032487527,-0.201049047996955,-0.0153257074908143,"Ross (D AR-4)"
"Ross","Dennis","FL","12","R","M","R000593",NA,6,1.1807359029402,1.02610034205531,1.34867352993181,"Ross (R FL-12)"
"Rothman","Steven","NJ","9","D","M","R000462","29742",17,-0.996983544601143,-1.14073681807399,-0.830896684709477,"Rothman (D NJ-9)"
"Roybal-Allard","Lucille","CA","34","D","F","R000486","29317",13,-1.50523666257982,-1.73769109070233,-1.26419990944871,"Roybal-Allard (D CA-34)"
"Royce","Ed","CA","40","R","M","R000487","29321",8,1.16586785283602,1.01207494335724,1.34287799989824,"Royce (R CA-40)"
"Runyan","Jon","NJ","3","R","M","R000594",NA,10,0.513388166787115,0.391178619148984,0.622399292648205,"Runyan (R NJ-3)"
"Ruppersberger","C.A. Dutch","MD","2","D","M","R000576","20329",16,-0.725445112075781,-0.842493115542345,-0.604871871614391,"Ruppersberger (D MD-2)"
"Rush","Bobby","IL","1","D","M","R000515","29346",78,-1.37648545922105,-1.59566565128048,-1.14957077690339,"Rush (D IL-1)"
"Ryan","Tim","OH","17","D","M","R000577","20343",14,-0.95432259071815,-1.09571508903272,-0.802345846674034,"Ryan (D OH-17)"
"Ryan","Paul","WI","1","R","M","R000570","29939",6,1.01523614313008,0.875406174093188,1.15482882975375,"Ryan (R WI-1)"
"Sanchez","Linda","CA","39","D","F","S001156","20310",29,-1.75738115523675,-2.04380229130464,-1.46376518219116,"Sanchez (D CA-39)"
"Sanchez","Loretta","CA","47","D","F","S000030","29709",61,-0.981165461231851,-1.11946310055379,-0.822813970821445,"Sanchez (D CA-47)"
"Sarbanes","John","MD","3","D","M","S001168","20724",6,-1.40347906243429,-1.63082572072215,-1.20067021517003,"Sarbanes (D MD-3)"
"Scalise","Steve","LA","1","R","M","S001176",NA,5,1.17454584251032,1.00375757094874,1.33554190047043,"Scalise (R LA-1)"
"Schakowsky","Jan","IL","9","D","F","S001145","29911",18,-1.64740755380791,-1.88788178788427,-1.37248885843283,"Schakowsky (D IL-9)"
"Schiff","Adam","CA","29","D","M","S001150","20104",5,-0.964341023421648,-1.10216767562931,-0.812515645008078,"Schiff (D CA-29)"
"Schilling","Bobby","IL","17","R","M","S001182",NA,6,0.616862719327312,0.498761037183515,0.735270113928783,"Schilling (R IL-17)"
"Schmidt","Jean","OH","2","R","F","S001164","20540",6,0.787437509517878,0.657577199256927,0.901700535572078,"Schmidt (R OH-2)"
"Schock","Aaron","IL","18","R","M","S001179",NA,40,0.566106231946221,0.455483247347753,0.689669870394532,"Schock (R IL-18)"
"Schrader","Kurt","OR","5","D","M","S001180",NA,38,-0.467620412043647,-0.576529904724404,-0.37398741391083,"Schrader (D OR-5)"
"Schwartz","Allyson","PA","13","D","F","S001162","20525",50,-0.913236000435676,-1.06297203277392,-0.778567988176757,"Schwartz (D PA-13)"
"Schweikert","David","AZ","5","R","M","S001183",NA,9,1.09145940811975,0.939059724502552,1.24750725393829,"Schweikert (R AZ-5)"
"Scott","David","GA","13","D","M","S001157","20321",13,-0.846071992430674,-0.975481866657198,-0.706636452605563,"Scott (D GA-13)"
"Scott","Robert","VA","3","D","M","S000185","39307",9,-0.995004001339616,-1.14921654188228,-0.841431793688896,"Scott (D VA-3)"
"Scott","Austin","GA","8","R","M","S001189",NA,18,1.1332230862145,0.975894724935487,1.29246396352717,"Scott (R GA-8)"
"Scott","Tim","SC","1","R","M","S001184",NA,9,1.3852481563246,1.1914699502497,1.61380058541575,"Scott (R SC-1)"
"Sensenbrenner","F.","WI","5","R","M","S000244","14657",7,0.933445551667953,0.792992067143388,1.06169047932134,"Sensenbrenner (R WI-5)"
"Serrano","José","NY","16","D","M","S000248","15643",9,-1.53587748467994,-1.79677516373093,-1.29388292135477,"Serrano (D NY-16)"
"Sessions","Pete","TX","32","R","M","S000250","29759",15,1.46904722012245,1.23532948530345,1.69796747795042,"Sessions (R TX-32)"
"Sewell","Terri","AL","7","D","F","S001185",NA,17,-0.806652091997917,-0.931433621570732,-0.676831917817772,"Sewell (D AL-7)"
"Sherman","Brad","CA","27","D","M","S000344","29707",6,-1.03596405499899,-1.19132910607687,-0.877418250007295,"Sherman (D CA-27)"
"Shimkus","John","IL","19","R","M","S000364","29718",16,0.556051857540165,0.43713180138661,0.66729222398254,"Shimkus (R IL-19)"
"Shuler","Heath","NC","11","D","M","S001171","20737",33,-0.194383830781772,-0.294927781677686,-0.110027070240584,"Shuler (D NC-11)"
"Shuster","Bill","PA","9","R","M","S001154","14052",21,0.67053071462611,0.534478594680397,0.785976870217201,"Shuster (R PA-9)"
"Simpson","Mike","ID","2","R","M","S001148","29910",14,0.514444258590385,0.399603328409502,0.625021149079244,"Simpson (R ID-2)"
"Sires","Albio","NJ","13","D","M","S001165","20542",13,-0.955953008793832,-1.09048393378567,-0.802841877998563,"Sires (D NJ-13)"
"Slaughter","Louise","NY","28","D","F","S000480","15443",64,-1.43019143614126,-1.67210336172045,-1.22095757836747,"Slaughter (D NY-28)"
"Smith","Adam","WA","9","D","M","S000510","29768",33,-0.679529880028763,-0.793617232912414,-0.559073845426668,"Smith (D WA-9)"
"Smith","Adrian","NE","3","R","M","S001172","20729",12,0.924383562297161,0.791129120516675,1.06077570933093,"Smith (R NE-3)"
"Smith","Christopher","NJ","4","R","M","S000522","14863",15,0.289876454244901,0.184054034236972,0.379954176994466,"Smith (R NJ-4)"
"Smith","Lamar","TX","21","R","M","S000583","15444",16,0.719645278817528,0.591422846423102,0.840269659510308,"Smith (R TX-21)"
"Southerland","Steve","FL","2","R","M","S001186",NA,5,1.16724858227504,1.00140950204556,1.32803550102525,"Southerland (R FL-2)"
"Speier","Jackie","CA","12","D","F","S001175",NA,58,-0.999202458652027,-1.14169832195808,-0.84556453415291,"Speier (D CA-12)"
"Stark","Pete","CA","13","D","M","S000810","14053",45,-1.34926681050415,-1.57076535270303,-1.14594026549231,"Stark (D CA-13)"
"Stearns","Cliff","FL","6","R","M","S000822","15630",9,1.04308959599286,0.887263386870581,1.18255627355335,"Stearns (R FL-6)"
"Stivers","Steve","OH","15","R","M","S001187",NA,88,0.482314258601458,0.359879458672516,0.588273293566375,"Stivers (R OH-15)"
"Stutzman","Marlin","IN","3","R","M","S001188",NA,19,1.40077052023113,1.17657745721353,1.6138357741648,"Stutzman (R IN-3)"
"Sullivan","John","OK","1","R","M","S001155","20131",40,0.850464288475611,0.710938190671715,0.976881860830055,"Sullivan (R OK-1)"
"Sutton","Betty","OH","13","D","F","S001174","20740",17,-1.04543208627148,-1.20057015467788,-0.877616527527507,"Sutton (D OH-13)"
"Terry","Lee","NE","2","R","M","T000459","29921",9,0.700399299424135,0.581798466695465,0.819449062787241,"Terry (R NE-2)"
"Thompson","Mike","CA","1","D","M","T000460","29901",9,-0.993921487160819,-1.13518218786037,-0.839567159660702,"Thompson (D CA-1)"
"Thompson","Bennie","MS","2","D","M","T000193","29368",13,-0.945621742821703,-1.09267847396811,-0.804152205796617,"Thompson (D MS-2)"
"Thompson","Glenn","PA","5","R","M","T000467",NA,5,0.611413940592317,0.487390902792673,0.725705601789638,"Thompson (R PA-5)"
"Thornberry","William","TX","13","R","M","T000238","29572",5,0.963577726944588,0.821249073504813,1.09666969287333,"Thornberry (R TX-13)"
"Tiberi","Pat","OH","12","R","M","T000462","20130",20,0.564837591354021,0.442006755711012,0.679522704607861,"Tiberi (R OH-12)"
"Tierney","John","MA","6","D","M","T000266","29730",34,-1.37669322118096,-1.59193976473227,-1.17318664047108,"Tierney (D MA-6)"
"Tipton","Scott","CO","3","R","M","T000470",NA,5,0.768358630136861,0.627828564384956,0.885798110551254,"Tipton (R CO-3)"
"Tonko","Paul","NY","21","D","M","T000469",NA,7,-1.38109135590783,-1.59992442427382,-1.17356693257237,"Tonko (D NY-21)"
"Towns","Edolphus","NY","10","D","M","T000326","15072",46,-1.80337640142192,-2.10509586965702,-1.52341914965389,"Towns (D NY-10)"
"Tsongas","Niki","MA","5","D","F","T000465","20754",38,-1.08472232764076,-1.25147438405663,-0.918715748460822,"Tsongas (D MA-5)"
"Turner","Michael","OH","3","R","M","T000463","20342",7,0.472756331672457,0.359091204648414,0.588214784449021,"Turner (R OH-3)"
"Upton","Fred","MI","6","R","M","U000031","15445",4,0.56192639932701,0.444781024633798,0.676625769913723,"Upton (R MI-6)"
"Van Hollen","Chris","MD","8","D","M","V000128","20330",18,-1.14322499032207,-1.3192376638573,-0.963148815267256,"Van Hollen (D MD-8)"
"Velázquez","Nydia","NY","12","D","F","V000081","29378",11,-1.5440740949556,-1.79443656347307,-1.3123240788424,"Velázquez (D NY-12)"
"Visclosky","Peter","IN","1","D","M","V000108","15240",18,-0.693678901908849,-0.810475568628969,-0.579205716786163,"Visclosky (D IN-1)"
"Walberg","Tim","MI","7","R","M","W000798","20725",12,1.08014099817561,0.935004623360501,1.23245810134064,"Walberg (R MI-7)"
"Walden","Greg","OR","2","R","M","W000791","29932",11,0.553834761784302,0.433025857158047,0.672143538228837,"Walden (R OR-2)"
"Walsh","Joe","IL","8","R","M","W000811",NA,10,1.01639116764904,0.866159436242108,1.15066480199435,"Walsh (R IL-8)"
"Walz","Tim","MN","1","D","M","W000799","20726",19,-0.770191796921443,-0.883717820752783,-0.638388316174817,"Walz (D MN-1)"
"Wasserman Schultz","Debbie","FL","20","D","F","W000797","20504",37,-1.10826001133627,-1.27463501684792,-0.946666784509968,"Wasserman Schultz (D FL-20)"
"Waters","Maxine","CA","35","D","F","W000187","15840",62,-1.14659480391734,-1.31696148796207,-0.976176752055688,"Waters (D CA-35)"
"Watt","Melvin","NC","12","D","M","W000207","29383",28,-1.19107475241282,-1.37030539168579,-1.01328286690283,"Watt (D NC-12)"
"Waxman","Henry","CA","30","D","M","W000215","14280",18,-1.34054062223297,-1.54490779387036,-1.14200090383307,"Waxman (D CA-30)"
"Webster","Daniel","FL","8","R","M","W000806",NA,8,0.895919246403575,0.752071538810753,1.02123182284163,"Webster (R FL-8)"
"Weiner","Anthony","NY","9","D","M","W000792","29926",293,-1.18321461757939,-1.39905124810846,-0.983205358086336,"Weiner (D NY-9)"
"Welch","Peter","VT","1","D","M","W000800","20750",15,-1.10650652848242,-1.27262470289391,-0.950100667083205,"Welch (D VT-1)"
"West","Allen","FL","22","R","M","W000807",NA,6,0.802876942019477,0.676978895054544,0.934499116590144,"West (R FL-22)"
"Westmoreland","Lynn","GA","3","R","M","W000796","20506",16,1.1855998111927,1.01178123213759,1.35160365504848,"Westmoreland (R GA-3)"
"Whitfield","Edward","KY","1","R","M","W000413","29525",24,0.597539863478611,0.480646467905701,0.719341960377432,"Whitfield (R KY-1)"
"Wilson","Frederica","FL","17","D","F","W000808",NA,48,-1.25371362595765,-1.45151075345603,-1.058397656249,"Wilson (D FL-17)"
"Wilson","Joe","SC","2","R","M","W000795","20138",22,1.31951756160322,1.1142441219713,1.50563589270054,"Wilson (R SC-2)"
"Wittman","Robert","VA","1","R","M","W000804","99997",24,0.603927697334665,0.481602175833857,0.72302891217942,"Wittman (R VA-1)"
"Wolf","Frank","VA","10","R","M","W000672","14869",9,0.455822179517297,0.341067388856931,0.557108518502182,"Wolf (R VA-10)"
"Womack","Steve","AR","3","R","M","W000809",NA,4,0.70506369468072,0.589446824396277,0.835056146585689,"Womack (R AR-3)"
"Woodall","Rob","GA","7","R","M","W000810",NA,8,1.14595344281396,0.977843271257849,1.30141417118315,"Woodall (R GA-7)"
"Woolsey","Lynn","CA","6","D","F","W000738","29309",12,-1.55382313273733,-1.79523752629366,-1.32519039717843,"Woolsey (D CA-6)"
"Wu","David","OR","1","D","M","W000793","29931",19,-0.99939202559456,-1.15259875417673,-0.859964700738936,"Wu (D OR-1)"
"Yarmuth","John","KY","3","D","M","Y000062","20723",13,-1.23002194896831,-1.42374611741699,-1.06122456773803,"Yarmuth (D KY-3)"
"Yoder","Kevin","KS","3","R","M","Y000063",NA,5,1.06429820284747,0.900851202739121,1.20229965712894,"Yoder (R KS-3)"
"Young","Don","AK","1","R","M","Y000033","14066",103,0.580760956706777,0.465067682243819,0.700104750470625,"Young (R AK-1)"
"Young","C. W. Bill","FL","10","R","M","Y000031","13047",64,0.473634611489585,0.355081424515127,0.583961823890267,"Young (R FL-10)"
"Young","Todd","IN","9","R","M","Y000064",NA,6,1.10497302802634,0.94890740809476,1.25452861034448,"Young (R IN-9)"
